code,name,market,year,cash_div,stock_div,total_div
1514,亞力,TWSE,2016,0.48,0.0,0.48
1514,亞力,TWSE,2017,0.5,0.0,0.5
1514,亞力,TWSE,2018,0.5,0.0,0.5
1514,亞力,TWSE,2019,0.7,0.3,1.0
1514,亞力,TWSE,2020,0.7,0.5,1.2
1514,亞力,TWSE,2021,0.7,0.5,1.2
1514,亞力,TWSE,2022,0.75,0.5,1.25
1514,亞力,TWSE,2023,1.0,0.3,1.3
1514,亞力,TWSE,2024,1.5806,0.1976,1.7782
1514,亞力,TWSE,2025,1.6995,0.1999,1.8994
1514,亞力,TWSE,2026,2.0,0.2,2.2
1722,台肥,TWSE,2015,2.2,0.0,2.2
1722,台肥,TWSE,2016,2.1,0.0,2.1
1722,台肥,TWSE,2017,2.1,0.0,2.1
1722,台肥,TWSE,2018,2.1,0.0,2.1
1722,台肥,TWSE,2019,2.2,0.0,2.2
1722,台肥,TWSE,2020,2.2,0.0,2.2
1722,台肥,TWSE,2021,2.3,0.0,2.3
1722,台肥,TWSE,2022,2.8,0.0,2.8
1722,台肥,TWSE,2023,2.5,0.0,2.5
1722,台肥,TWSE,2024,2.6,0.0,2.6
1722,台肥,TWSE,2025,2.0,0.0,2.0
1722,台肥,TWSE,2026,2.0,0.0,2.0
2476,鉅祥,TWSE,2015,1.5,0.0,1.5
2476,鉅祥,TWSE,2016,1.53,0.0,1.53
2476,鉅祥,TWSE,2017,1.7,0.0,1.7
2476,鉅祥,TWSE,2018,1.6,0.0,1.6
2476,鉅祥,TWSE,2019,1.26,0.0,1.26
2476,鉅祥,TWSE,2020,1.3,0.0,1.3
2476,鉅祥,TWSE,2021,1.2,0.0,1.2
2476,鉅祥,TWSE,2022,2.0784,0.0,2.0784
2476,鉅祥,TWSE,2023,2.3,0.0,2.3
2476,鉅祥,TWSE,2024,2.4767,0.0,2.4767
2476,鉅祥,TWSE,2025,3.4974,0.0,3.4974
2476,鉅祥,TWSE,2026,2.9731,0.0,2.9731
8016,矽創,TWSE,2015,4.5,0.0,4.5
8016,矽創,TWSE,2016,5.0,0.0,5.0
8016,矽創,TWSE,2017,6.0,0.0,6.0
8016,矽創,TWSE,2018,5.5007,0.0,5.5007
8016,矽創,TWSE,2019,5.0,0.0,5.0
8016,矽創,TWSE,2020,6.5,0.0,6.5
8016,矽創,TWSE,2021,7.5,0.0,7.5
8016,矽創,TWSE,2022,32.0,0.0,32.0
8016,矽創,TWSE,2023,22.0,0.0,22.0
8016,矽創,TWSE,2024,12.0,0.0,12.0
8016,矽創,TWSE,2025,12.0,0.0,12.0
8016,矽創,TWSE,2026,11.5,0.0,11.5
9921,巨大,TWSE,2015,6.6,0.0,6.6
9921,巨大,TWSE,2016,6.2,0.0,6.2
9921,巨大,TWSE,2017,5.0,0.0,5.0
9921,巨大,TWSE,2018,3.5,0.0,3.5
9921,巨大,TWSE,2019,4.6,0.0,4.6
9921,巨大,TWSE,2020,4.6,0.0,4.6
9921,巨大,TWSE,2021,8.0,0.0,8.0
9921,巨大,TWSE,2022,10.0,0.0,10.0
9921,巨大,TWSE,2023,7.8,0.0,7.8
9921,巨大,TWSE,2024,5.0,0.0,5.0
9921,巨大,TWSE,2025,2.2,0.0,2.2
9921,巨大,TWSE,2026,1.8186,0.0,1.8186
2485,兆赫,TWSE,2015,1.5,0.0,1.5
2485,兆赫,TWSE,2016,2.0,0.0,2.0
2485,兆赫,TWSE,2017,1.4,0.0,1.4
2485,兆赫,TWSE,2018,0.4,0.0,0.4
2485,兆赫,TWSE,2019,0.5,0.0,0.5
6108,競國,TWSE,2015,1.1,0.0,1.1
6108,競國,TWSE,2017,2.0,0.0,2.0
6108,競國,TWSE,2018,1.35,0.0,1.35
6108,競國,TWSE,2019,2.5,0.0,2.5
6108,競國,TWSE,2020,1.6,0.0,1.6
6108,競國,TWSE,2021,0.5,0.0,0.5
6108,競國,TWSE,2022,1.05,0.0,1.05
6108,競國,TWSE,2023,0.5,0.0,0.5
6108,競國,TWSE,2024,0.5,0.0,0.5
6108,競國,TWSE,2025,1.0,0.0,1.0
6108,競國,TWSE,2026,1.0,0.0,1.0
6525,捷敏-KY,TWSE,2016,3.3,0.0,3.3
6525,捷敏-KY,TWSE,2017,3.8,0.0,3.8
6525,捷敏-KY,TWSE,2018,3.0,1.0,4.0
6525,捷敏-KY,TWSE,2019,4.0,1.0,5.0
6525,捷敏-KY,TWSE,2020,3.5,0.0,3.5
6525,捷敏-KY,TWSE,2021,4.5,0.0,4.5
6525,捷敏-KY,TWSE,2022,5.5,0.0,5.5
6525,捷敏-KY,TWSE,2023,5.5,0.0,5.5
6525,捷敏-KY,TWSE,2024,3.5,0.0,3.5
6525,捷敏-KY,TWSE,2025,4.2,0.0,4.2
6525,捷敏-KY,TWSE,2026,5.0,0.0,5.0
2363,矽統,TWSE,2020,0.347,1.388,1.735
2363,矽統,TWSE,2021,0.8,0.8,1.6
2363,矽統,TWSE,2022,0.8,1.0,1.8
2363,矽統,TWSE,2023,1.0,0.0,1.0
2363,矽統,TWSE,2024,0.3,0.0,0.3
2363,矽統,TWSE,2025,0.5,0.0,0.5
2363,矽統,TWSE,2026,0.6059,0.0,0.6059
6526,達發,TWSE,2015,3.0,1.0,4.0
6526,達發,TWSE,2016,4.5,0.0,4.5
6526,達發,TWSE,2023,15.0,0.0,15.0
6526,達發,TWSE,2024,4.9557,0.0,4.9557
6526,達發,TWSE,2025,12.5,0.0,12.5
6526,達發,TWSE,2026,13.5,0.0,13.5
4551,智伸科,TWSE,2015,3.85,0.0,3.85
4551,智伸科,TWSE,2016,3.25,0.0,3.25
4551,智伸科,TWSE,2017,4.6,0.0,4.6
4551,智伸科,TWSE,2018,6.35,0.0,6.35
4551,智伸科,TWSE,2019,3.1,0.0,3.1
4551,智伸科,TWSE,2020,1.8688,0.0,1.8688
4551,智伸科,TWSE,2021,4.0,0.0,4.0
4551,智伸科,TWSE,2022,5.0,0.0,5.0
4551,智伸科,TWSE,2023,6.0,0.0,6.0
4551,智伸科,TWSE,2024,2.5,0.0,2.5
4551,智伸科,TWSE,2025,4.2,0.0,4.2
4551,智伸科,TWSE,2026,4.2,0.0,4.2
2369,菱生,TWSE,2015,0.5262,0.0,0.5262
2369,菱生,TWSE,2016,0.2631,0.0,0.2631
2369,菱生,TWSE,2017,0.5,0.0,0.5
2369,菱生,TWSE,2018,0.5,0.0,0.5
2369,菱生,TWSE,2019,0.1999,0.0,0.1999
2369,菱生,TWSE,2022,1.2891,0.0,1.2891
2369,菱生,TWSE,2023,0.3,0.0,0.3
2369,菱生,TWSE,2024,0.3,0.0,0.3
2369,菱生,TWSE,2025,0.3,0.0,0.3
7822,倍利科,TWSE,2026,6.3854,0.0,6.3854
8070,長華*,TWSE,2015,3.5,0.0,3.5
8070,長華*,TWSE,2016,7.0,0.0,7.0
8070,長華*,TWSE,2017,10.0,0.0,10.0
8070,長華*,TWSE,2018,11.0,0.0,11.0
8070,長華*,TWSE,2019,16.1,0.0,16.1
8070,長華*,TWSE,2020,8.76,0.0,8.76
8070,長華*,TWSE,2021,1.3973,0.0,1.3973
8070,長華*,TWSE,2022,2.35,0.0,2.35
8070,長華*,TWSE,2023,2.3404,0.0,2.3404
8070,長華*,TWSE,2024,2.6605,0.0,2.6605
8070,長華*,TWSE,2025,2.71,0.0,2.71
8070,長華*,TWSE,2026,2.0,0.0,2.0
3029,零壹,TWSE,2015,0.4068,0.4068,0.8136
3029,零壹,TWSE,2016,1.0,0.0,1.0
3029,零壹,TWSE,2017,1.1998,0.0,1.1998
3029,零壹,TWSE,2018,1.2996,0.0,1.2996
3029,零壹,TWSE,2019,1.4971,0.0,1.4971
3029,零壹,TWSE,2020,2.0101,0.0,2.0101
3029,零壹,TWSE,2021,3.0007,0.0,3.0007
3029,零壹,TWSE,2022,3.6034,0.0,3.6034
3029,零壹,TWSE,2023,3.5984,0.0,3.5984
3029,零壹,TWSE,2024,3.9999,0.0,3.9999
3029,零壹,TWSE,2025,5.0,0.0,5.0
3029,零壹,TWSE,2026,5.5,0.0,5.5
2393,億光,TWSE,2015,3.9893,0.0,3.9893
2393,億光,TWSE,2016,2.9959,0.0,2.9959
2393,億光,TWSE,2017,2.9978,0.0,2.9978
2393,億光,TWSE,2018,2.9855,0.0,2.9855
2393,億光,TWSE,2019,1.4998,0.0,1.4998
2393,億光,TWSE,2020,1.3996,0.0,1.3996
2393,億光,TWSE,2021,2.25,0.0,2.25
2393,億光,TWSE,2022,3.5,0.0,3.5
2393,億光,TWSE,2023,2.5,0.0,2.5
2393,億光,TWSE,2024,3.2,0.0,3.2
2393,億光,TWSE,2025,5.31,0.0,5.31
2393,億光,TWSE,2026,4.5,0.0,4.5
6166,凌華,TWSE,2015,1.9014,0.9011,2.8024
6166,凌華,TWSE,2016,2.3999,0.0,2.3999
6166,凌華,TWSE,2017,1.8048,0.0,1.8048
6166,凌華,TWSE,2018,1.5,0.0,1.5
6166,凌華,TWSE,2019,1.3,0.0,1.3
6166,凌華,TWSE,2020,1.6,0.0,1.6
6166,凌華,TWSE,2021,1.0,0.0,1.0
6166,凌華,TWSE,2022,0.3,0.0,0.3
6166,凌華,TWSE,2023,2.5,0.0,2.5
6166,凌華,TWSE,2024,1.0,0.0,1.0
6166,凌華,TWSE,2025,0.9328,0.0,0.9328
6166,凌華,TWSE,2026,1.199,0.0,1.199
2548,華固,TWSE,2015,5.0,0.0,5.0
2548,華固,TWSE,2016,5.5,0.0,5.5
2548,華固,TWSE,2017,5.6,0.0,5.6
2548,華固,TWSE,2018,5.2,0.0,5.2
2548,華固,TWSE,2019,5.0,0.0,5.0
2548,華固,TWSE,2020,7.5,0.0,7.5
2548,華固,TWSE,2021,7.0,0.0,7.0
2548,華固,TWSE,2022,7.5,0.0,7.5
2548,華固,TWSE,2023,7.5,0.0,7.5
2548,華固,TWSE,2024,7.5,1.0,8.5
2548,華固,TWSE,2025,5.5,0.5,6.0
2548,華固,TWSE,2026,8.0,0.5,8.5
4916,事欣科,TWSE,2015,1.5,0.0,1.5
4916,事欣科,TWSE,2016,0.5,0.0,0.5
4916,事欣科,TWSE,2017,1.0,1.0,2.0
4916,事欣科,TWSE,2018,0.9891,0.0,0.9891
4916,事欣科,TWSE,2019,2.4727,0.0,2.4727
4916,事欣科,TWSE,2020,2.0,0.0,2.0
4916,事欣科,TWSE,2021,0.5,0.0,0.5
4916,事欣科,TWSE,2022,0.5,0.0,0.5
4916,事欣科,TWSE,2023,0.3763,0.0,0.3763
4916,事欣科,TWSE,2024,0.4,0.0,0.4
4916,事欣科,TWSE,2025,0.3756,0.0,0.3756
4916,事欣科,TWSE,2026,0.4985,0.0,0.4985
2399,映泰,TWSE,2018,0.8,0.0,0.8
2399,映泰,TWSE,2021,0.4,0.0,0.4
2399,映泰,TWSE,2022,1.2,0.0,1.2
1718,中纖,TWSE,2016,0.1,0.5,0.6
1718,中纖,TWSE,2018,0.1,0.65,0.75
1718,中纖,TWSE,2019,0.1,0.65,0.75
1718,中纖,TWSE,2021,0.1,0.4,0.5
6719,力智,TWSE,2021,1.4988,0.0,1.4988
6719,力智,TWSE,2022,7.495,0.0,7.495
6719,力智,TWSE,2023,9.9611,0.0,9.9611
6719,力智,TWSE,2024,1.9922,0.0,1.9922
6719,力智,TWSE,2025,1.6969,0.0,1.6969
6719,力智,TWSE,2026,4.5983,0.0,4.5983
2388,威盛,TWSE,2019,0.0,0.0,0.0
2388,威盛,TWSE,2021,0.8,0.0,0.8
2388,威盛,TWSE,2022,0.9998,0.0,0.9998
2388,威盛,TWSE,2023,0.15,0.0,0.15
2388,威盛,TWSE,2024,0.1,0.0,0.1
2388,威盛,TWSE,2025,0.2,0.0,0.2
2388,威盛,TWSE,2026,0.05,0.0,0.05
2466,冠西電,TWSE,2015,0.0,0.0,0.0
2466,冠西電,TWSE,2021,0.0,0.2991,0.2991
2466,冠西電,TWSE,2022,0.0,0.4,0.4
2466,冠西電,TWSE,2023,0.19,0.2,0.39
1773,勝一,TWSE,2015,2.6,0.0,2.6
1773,勝一,TWSE,2016,3.0,0.0,3.0
1773,勝一,TWSE,2017,4.0,0.0,4.0
1773,勝一,TWSE,2018,4.6,0.0,4.6
1773,勝一,TWSE,2019,5.0,0.0,5.0
1773,勝一,TWSE,2020,2.2,2.0,4.2
1773,勝一,TWSE,2021,3.4889,1.1111,4.6
1773,勝一,TWSE,2022,3.0,2.5,5.5
1773,勝一,TWSE,2023,3.6,0.0,3.6
1773,勝一,TWSE,2024,3.2,0.0,3.2
1773,勝一,TWSE,2025,2.5,2.0,4.5
1773,勝一,TWSE,2026,4.0,0.0,4.0
2105,正新,TWSE,2015,3.0,0.0,3.0
2105,正新,TWSE,2016,3.0,0.0,3.0
2105,正新,TWSE,2017,3.0,0.0,3.0
2105,正新,TWSE,2018,1.8,0.0,1.8
2105,正新,TWSE,2019,1.1,0.0,1.1
2105,正新,TWSE,2020,1.0,0.0,1.0
2105,正新,TWSE,2021,1.2,0.0,1.2
2105,正新,TWSE,2022,1.2,0.0,1.2
2105,正新,TWSE,2023,1.4,0.0,1.4
2105,正新,TWSE,2024,2.0,0.0,2.0
2105,正新,TWSE,2025,2.4,0.0,2.4
2105,正新,TWSE,2026,1.8,0.0,1.8
2633,台灣高鐵,TWSE,2016,0.65,0.0,0.65
2633,台灣高鐵,TWSE,2017,0.6,0.0,0.6
2633,台灣高鐵,TWSE,2018,0.75,0.0,0.75
2633,台灣高鐵,TWSE,2019,1.12,0.0,1.12
2633,台灣高鐵,TWSE,2020,1.2101,0.0,1.2101
2633,台灣高鐵,TWSE,2021,1.05,0.0,1.05
2633,台灣高鐵,TWSE,2022,0.758,0.0,0.758
2633,台灣高鐵,TWSE,2023,0.67,0.0,0.67
2633,台灣高鐵,TWSE,2024,1.02,0.0,1.02
2633,台灣高鐵,TWSE,2025,1.05,0.0,1.05
2633,台灣高鐵,TWSE,2026,1.15,0.0,1.15
9933,中鼎,TWSE,2015,2.2334,0.0,2.2334
9933,中鼎,TWSE,2016,2.396,0.0,2.396
9933,中鼎,TWSE,2017,2.6,0.0,2.6
9933,中鼎,TWSE,2018,3.2337,0.0,3.2337
9933,中鼎,TWSE,2019,2.2549,0.0,2.2549
9933,中鼎,TWSE,2020,2.0,0.0,2.0
9933,中鼎,TWSE,2021,1.9987,0.0,1.9987
9933,中鼎,TWSE,2022,2.2603,0.0,2.2603
9933,中鼎,TWSE,2023,1.896,0.0,1.896
9933,中鼎,TWSE,2024,2.0486,0.0,2.0486
9933,中鼎,TWSE,2025,1.0019,1.0019,2.0038
9933,中鼎,TWSE,2026,0.7631,0.1908,0.9538
1708,東鹼,TWSE,2015,1.5,0.5,2.0
1708,東鹼,TWSE,2016,0.5,0.5,1.0
1708,東鹼,TWSE,2017,0.5,0.5,1.0
1708,東鹼,TWSE,2018,1.0,0.0,1.0
1708,東鹼,TWSE,2019,0.5,0.5,1.0
1708,東鹼,TWSE,2020,0.8,0.8,1.6
1708,東鹼,TWSE,2021,0.9,0.9,1.8
1708,東鹼,TWSE,2022,2.0,0.0,2.0
1708,東鹼,TWSE,2023,3.0,0.0,3.0
1708,東鹼,TWSE,2024,1.5,0.0,1.5
1708,東鹼,TWSE,2025,2.0,0.0,2.0
1708,東鹼,TWSE,2026,1.6,0.0,1.6
6753,龍德造船,TWSE,2021,0.58,0.0,0.58
6753,龍德造船,TWSE,2022,0.25,2.25,2.5
6753,龍德造船,TWSE,2023,1.0,0.0,1.0
6753,龍德造船,TWSE,2024,1.1,0.5,1.6
6753,龍德造船,TWSE,2025,1.25,0.0,1.25
6753,龍德造船,TWSE,2026,1.2494,0.0,1.2494
5608,四維航,TWSE,2015,0.5099,0.4999,1.0099
5608,四維航,TWSE,2021,0.0,0.0,0.0
5608,四維航,TWSE,2022,2.0,0.0,2.0
5608,四維航,TWSE,2023,1.5,0.0,1.5
2498,宏達電,TWSE,2015,0.38,0.0,0.38
2498,宏達電,TWSE,2019,0.38,0.0,0.38
2498,宏達電,TWSE,2026,0.5,0.0,0.5
2374,佳能,TWSE,2016,1.5004,0.0,1.5004
2374,佳能,TWSE,2017,0.9001,0.0,0.9001
2374,佳能,TWSE,2018,0.8,0.0,0.8
2374,佳能,TWSE,2019,0.5,0.0,0.5
2374,佳能,TWSE,2020,0.3,0.0,0.3
2374,佳能,TWSE,2021,0.4907,0.0,0.4907
2374,佳能,TWSE,2022,1.0,0.0,1.0
2374,佳能,TWSE,2023,0.45,0.0,0.45
2374,佳能,TWSE,2024,0.9001,0.0,0.9001
2374,佳能,TWSE,2025,0.599,1.198,1.7969
2374,佳能,TWSE,2026,1.9917,0.0,1.9917
4771,望隼,TWSE,2022,1.5,0.0,1.5
4771,望隼,TWSE,2023,2.5,0.0,2.5
4771,望隼,TWSE,2024,3.235,0.0,3.235
4771,望隼,TWSE,2025,5.5224,0.0,5.5224
4771,望隼,TWSE,2026,6.9722,0.0,6.9722
6191,精成科,TWSE,2017,0.4,0.0,0.4
6191,精成科,TWSE,2018,0.6,0.0,0.6
6191,精成科,TWSE,2019,0.3,0.0,0.3
6191,精成科,TWSE,2020,0.5006,0.0,0.5006
6191,精成科,TWSE,2021,0.8031,0.0,0.8031
6191,精成科,TWSE,2022,1.7511,0.0,1.7511
6191,精成科,TWSE,2023,2.6208,0.0,2.6208
6191,精成科,TWSE,2024,3.3,0.0,3.3
6191,精成科,TWSE,2025,3.0101,0.0,3.0101
6191,精成科,TWSE,2026,2.6,0.0,2.6
4961,天鈺,TWSE,2015,0.7001,0.0,0.7001
4961,天鈺,TWSE,2016,1.2017,0.0,1.2017
4961,天鈺,TWSE,2017,1.2006,0.0,1.2006
4961,天鈺,TWSE,2018,0.5003,0.0,0.5003
4961,天鈺,TWSE,2019,1.3008,0.0,1.3008
4961,天鈺,TWSE,2020,1.0008,0.0,1.0008
4961,天鈺,TWSE,2021,2.5003,0.0,2.5003
4961,天鈺,TWSE,2022,17.0,0.0,17.0
4961,天鈺,TWSE,2023,8.5,0.0,8.5
4961,天鈺,TWSE,2024,10.64,0.0,10.64
4961,天鈺,TWSE,2025,12.87,0.0,12.87
4961,天鈺,TWSE,2026,7.72,0.0,7.72
2352,佳世達,TWSE,2015,0.6,0.0,0.6
2352,佳世達,TWSE,2016,0.55,0.0,0.55
2352,佳世達,TWSE,2017,1.32,0.0,1.32
2352,佳世達,TWSE,2018,1.35,0.0,1.35
2352,佳世達,TWSE,2019,0.85,0.0,0.85
2352,佳世達,TWSE,2020,0.75,0.0,0.75
2352,佳世達,TWSE,2021,1.5,0.0,1.5
2352,佳世達,TWSE,2022,2.5,0.0,2.5
2352,佳世達,TWSE,2023,2.0,0.0,2.0
2352,佳世達,TWSE,2024,1.2,0.0,1.2
2352,佳世達,TWSE,2025,1.11,0.0,1.11
2352,佳世達,TWSE,2026,1.0,0.0,1.0
9945,潤泰新,TWSE,2015,3.9968,0.0,3.9968
9945,潤泰新,TWSE,2017,0.0,2.0,2.0
9945,潤泰新,TWSE,2018,2.0,0.0,2.0
9945,潤泰新,TWSE,2019,2.0,0.0,2.0
9945,潤泰新,TWSE,2020,1.0,5.0,6.0
9945,潤泰新,TWSE,2021,1.0,4.0,5.0
9945,潤泰新,TWSE,2022,2.0,5.0,7.0
9945,潤泰新,TWSE,2024,1.5,0.0,1.5
9945,潤泰新,TWSE,2025,1.1,0.0,1.1
9945,潤泰新,TWSE,2026,1.1,0.0,1.1
6205,詮欣,TWSE,2015,2.2,0.0,2.2
6205,詮欣,TWSE,2016,2.0,0.0,2.0
6205,詮欣,TWSE,2017,2.0,0.0,2.0
6205,詮欣,TWSE,2018,1.2,0.0,1.2
6205,詮欣,TWSE,2019,1.5,0.0,1.5
6205,詮欣,TWSE,2020,1.2106,0.0,1.2106
6205,詮欣,TWSE,2021,1.4997,0.0,1.4997
6205,詮欣,TWSE,2022,1.9985,0.0,1.9985
6205,詮欣,TWSE,2023,2.9995,0.0,2.9995
6205,詮欣,TWSE,2024,1.5,0.0,1.5
6205,詮欣,TWSE,2025,1.6297,0.0,1.6297
6205,詮欣,TWSE,2026,1.5,0.0,1.5
1608,華榮,TWSE,2018,0.73,0.0,0.73
1608,華榮,TWSE,2020,0.66,0.0,0.66
1608,華榮,TWSE,2021,0.7,0.0,0.7
1608,華榮,TWSE,2022,1.5,0.0,1.5
1608,華榮,TWSE,2023,0.4,0.0,0.4
1608,華榮,TWSE,2024,1.0,0.0,1.0
1608,華榮,TWSE,2025,1.0,0.0,1.0
1608,華榮,TWSE,2026,2.0,0.0,2.0
8464,億豐,TWSE,2015,0.0,1.4646,1.4646
8464,億豐,TWSE,2016,8.0776,0.0,8.0776
8464,億豐,TWSE,2017,10.0,0.0,10.0
8464,億豐,TWSE,2018,10.0,0.0,10.0
8464,億豐,TWSE,2019,10.0,0.0,10.0
8464,億豐,TWSE,2020,10.0,0.0,10.0
8464,億豐,TWSE,2021,10.0,0.0,10.0
8464,億豐,TWSE,2022,11.0,0.0,11.0
8464,億豐,TWSE,2023,11.0,0.0,11.0
8464,億豐,TWSE,2024,12.0,0.0,12.0
8464,億豐,TWSE,2025,14.5,0.0,14.5
8464,億豐,TWSE,2026,16.0,0.0,16.0
3033,威健,TWSE,2015,1.9438,0.0,1.9438
3033,威健,TWSE,2016,1.496,0.0,1.496
3033,威健,TWSE,2017,1.0642,0.0,1.0642
3033,威健,TWSE,2018,1.3065,0.3624,1.669
3033,威健,TWSE,2019,1.0206,0.5979,1.6186
3033,威健,TWSE,2020,0.5777,0.0,0.5777
3033,威健,TWSE,2021,1.3334,0.0,1.3334
3033,威健,TWSE,2022,3.0073,0.0,3.0073
3033,威健,TWSE,2023,3.0672,0.0,3.0672
3033,威健,TWSE,2024,1.8949,0.0,1.8949
3033,威健,TWSE,2025,2.0842,0.0,2.0842
3033,威健,TWSE,2026,1.9199,0.0,1.9199
9939,宏全,TWSE,2015,2.2,0.0,2.2
9939,宏全,TWSE,2016,2.0,0.0,2.0
9939,宏全,TWSE,2017,2.5,0.0,2.5
9939,宏全,TWSE,2018,2.5,0.0,2.5
9939,宏全,TWSE,2019,2.3,0.0,2.3
9939,宏全,TWSE,2020,3.0531,0.0,3.0531
9939,宏全,TWSE,2021,3.6,0.0,3.6
9939,宏全,TWSE,2022,4.3,0.0,4.3
9939,宏全,TWSE,2023,4.8,0.0,4.8
9939,宏全,TWSE,2024,5.35,0.0,5.35
9939,宏全,TWSE,2025,6.2,0.0,6.2
9939,宏全,TWSE,2026,6.2,0.0,6.2
1215,卜蜂,TWSE,2015,1.0,1.0,2.0
1215,卜蜂,TWSE,2016,2.0,0.0,2.0
1215,卜蜂,TWSE,2017,3.0,0.0,3.0
1215,卜蜂,TWSE,2018,3.0,0.0,3.0
1215,卜蜂,TWSE,2019,3.0,0.0,3.0
1215,卜蜂,TWSE,2020,4.0,0.0,4.0
1215,卜蜂,TWSE,2021,4.5,0.0,4.5
1215,卜蜂,TWSE,2022,3.0,1.0,4.0
1215,卜蜂,TWSE,2023,3.5,0.0,3.5
1215,卜蜂,TWSE,2024,5.5,0.0,5.5
1215,卜蜂,TWSE,2025,4.5,0.0,4.5
1215,卜蜂,TWSE,2026,7.0,0.0,7.0
2033,佳大,TWSE,2017,0.3,0.0,0.3
2033,佳大,TWSE,2018,0.2,0.0,0.2
2033,佳大,TWSE,2019,0.2,0.0,0.2
2033,佳大,TWSE,2020,0.2,0.0,0.2
2033,佳大,TWSE,2021,0.3,0.0,0.3
2033,佳大,TWSE,2022,0.2,0.0,0.2
2033,佳大,TWSE,2025,0.2,0.0,0.2
6706,惠特,TWSE,2019,3.9712,0.0,3.9712
6706,惠特,TWSE,2020,3.9742,0.0,3.9742
6706,惠特,TWSE,2021,4.0,0.0,4.0
6706,惠特,TWSE,2022,10.0,0.0,10.0
6706,惠特,TWSE,2023,3.5,0.0,3.5
6706,惠特,TWSE,2024,0.0,0.0,0.0
2302,麗正,TWSE,2015,0.341,0.31,0.6509
2302,麗正,TWSE,2016,0.0241,0.0,0.0241
2302,麗正,TWSE,2021,0.3006,0.0,0.3006
2302,麗正,TWSE,2022,0.6013,0.0,0.6013
2302,麗正,TWSE,2023,0.8,0.0,0.8
2302,麗正,TWSE,2024,0.31,0.0,0.31
2302,麗正,TWSE,2025,0.58,0.0,0.58
2302,麗正,TWSE,2026,0.35,0.0,0.35
3014,聯陽,TWSE,2015,2.0006,0.0,2.0006
3014,聯陽,TWSE,2016,2.0,0.0,2.0
3014,聯陽,TWSE,2017,2.9349,0.0,2.9349
3014,聯陽,TWSE,2018,2.5011,0.0,2.5011
3014,聯陽,TWSE,2019,2.7002,0.0,2.7002
3014,聯陽,TWSE,2020,3.3,0.0,3.3
3014,聯陽,TWSE,2021,6.0,0.0,6.0
3014,聯陽,TWSE,2022,9.0,0.0,9.0
3014,聯陽,TWSE,2023,6.0,0.0,6.0
3014,聯陽,TWSE,2024,8.0,0.0,8.0
3014,聯陽,TWSE,2025,9.0,0.0,9.0
3014,聯陽,TWSE,2026,8.5017,0.0,8.5017
8110,華東,TWSE,2015,0.3501,0.0,0.3501
8110,華東,TWSE,2016,0.2145,0.0,0.2145
8110,華東,TWSE,2017,0.25,0.0,0.25
8110,華東,TWSE,2018,0.85,0.0,0.85
8110,華東,TWSE,2019,0.3,0.0,0.3
8110,華東,TWSE,2021,0.2,0.0,0.2
8110,華東,TWSE,2022,0.13,0.0,0.13
8110,華東,TWSE,2023,0.15,0.0,0.15
8110,華東,TWSE,2024,0.2039,0.0,0.2039
8110,華東,TWSE,2025,0.2,0.0,0.2
8110,華東,TWSE,2026,1.4942,0.0,1.4942
1210,大成,TWSE,2015,1.0,0.0,1.0
1210,大成,TWSE,2016,0.7,0.0,0.7
1210,大成,TWSE,2017,1.5,0.0,1.5
1210,大成,TWSE,2018,2.0,0.7,2.7
1210,大成,TWSE,2019,1.5,0.5,2.0
1210,大成,TWSE,2020,2.2,0.0,2.2
1210,大成,TWSE,2021,2.7,0.3,3.0
1210,大成,TWSE,2022,1.5,0.5,2.0
1210,大成,TWSE,2023,1.5,0.0,1.5
1210,大成,TWSE,2024,2.2224,0.0,2.2224
1210,大成,TWSE,2025,2.8284,0.0,2.8284
1210,大成,TWSE,2026,3.0,0.0,3.0
6224,聚鼎,TWSE,2015,4.2,0.0,4.2
6224,聚鼎,TWSE,2016,4.3,0.0,4.3
6224,聚鼎,TWSE,2017,4.55,0.0,4.55
6224,聚鼎,TWSE,2018,3.0,0.0,3.0
6224,聚鼎,TWSE,2019,3.75,0.0,3.75
6224,聚鼎,TWSE,2020,4.0,0.0,4.0
6224,聚鼎,TWSE,2021,4.25,0.0,4.25
6224,聚鼎,TWSE,2022,4.25,0.0,4.25
6224,聚鼎,TWSE,2023,1.5,0.0,1.5
6224,聚鼎,TWSE,2024,1.5,0.0,1.5
6224,聚鼎,TWSE,2025,1.75,0.0,1.75
6224,聚鼎,TWSE,2026,1.25,0.0,1.25
8081,致新,TWSE,2015,6.0,0.0,6.0
8081,致新,TWSE,2016,5.0,0.0,5.0
8081,致新,TWSE,2017,5.0,0.0,5.0
8081,致新,TWSE,2018,4.5,0.0,4.5
8081,致新,TWSE,2019,5.0,0.0,5.0
8081,致新,TWSE,2020,7.5,0.0,7.5
8081,致新,TWSE,2021,9.5,0.0,9.5
8081,致新,TWSE,2022,16.0,0.0,16.0
8081,致新,TWSE,2023,14.0,0.0,14.0
8081,致新,TWSE,2024,14.0,0.0,14.0
8081,致新,TWSE,2025,16.0,0.0,16.0
8081,致新,TWSE,2026,16.0,0.0,16.0
1609,大亞,TWSE,2018,0.35,0.0,0.35
1609,大亞,TWSE,2019,0.3,0.4,0.7
1609,大亞,TWSE,2020,0.3028,0.0,0.3028
1609,大亞,TWSE,2021,0.35,0.35,0.7
